"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2014","Serbia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2014","Serbia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2014","Serbia","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2014","Serbia","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2014","Serbia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2014","Serbia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2014","Serbia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2014","Turkey","Million euro","Gross domestic product at market prices","601,468.4",""
"2014","Turkey","Million euro","Gross fixed capital formation","121,055.3",""
"2014","Turkey","Million euro","External balance of goods and services","-25,523.0",""
"2014","Turkey","Euro per inhabitant","Gross domestic product at market prices",":",""
"2014","Turkey","Euro per inhabitant","Gross fixed capital formation",":",""
"2014","Turkey","Euro per inhabitant","External balance of goods and services",":",""
"2014","Turkey","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2014","Turkey","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2014","Turkey","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2014","Turkey","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2014","Turkey","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.1",""
"2014","Turkey","Percentage of gross domestic product (GDP)","External balance of goods and services","-4.2",""
"2014","Turkey","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2014","Turkey","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2014","Turkey","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2014","Bosnia and Herzegovina","Million euro","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Million euro","Gross fixed capital formation",":",""
"2014","Bosnia and Herzegovina","Million euro","External balance of goods and services",":",""
"2014","Bosnia and Herzegovina","Euro per inhabitant","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Euro per inhabitant","Gross fixed capital formation",":",""
"2014","Bosnia and Herzegovina","Euro per inhabitant","External balance of goods and services",":",""
"2014","Bosnia and Herzegovina","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2014","Bosnia and Herzegovina","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2014","Bosnia and Herzegovina","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2014","Bosnia and Herzegovina","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2014","Bosnia and Herzegovina","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2014","Bosnia and Herzegovina","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2014","Bosnia and Herzegovina","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2014","United States","Million euro","Gross domestic product at market prices",":",""
"2014","United States","Million euro","Gross fixed capital formation",":",""
"2014","United States","Million euro","External balance of goods and services",":",""
"2014","United States","Euro per inhabitant","Gross domestic product at market prices",":",""
"2014","United States","Euro per inhabitant","Gross fixed capital formation",":",""
"2014","United States","Euro per inhabitant","External balance of goods and services",":",""
"2014","United States","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2014","United States","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2014","United States","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2014","United States","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2014","United States","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2014","United States","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2014","United States","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2014","United States","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2014","United States","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2014","Japan","Million euro","Gross domestic product at market prices",":",""
"2014","Japan","Million euro","Gross fixed capital formation",":",""
"2014","Japan","Million euro","External balance of goods and services",":",""
"2014","Japan","Euro per inhabitant","Gross domestic product at market prices",":",""
"2014","Japan","Euro per inhabitant","Gross fixed capital formation",":",""
"2014","Japan","Euro per inhabitant","External balance of goods and services",":",""
"2014","Japan","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2014","Japan","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2014","Japan","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2014","Japan","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2014","Japan","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2014","Japan","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2014","Japan","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2014","Japan","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2014","Japan","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","European Union (28 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","European Union (28 countries)","Million euro","Gross fixed capital formation",":",""
"2015","European Union (28 countries)","Million euro","External balance of goods and services",":",""
"2015","European Union (28 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (28 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (28 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","European Union (28 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (28 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (28 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","European Union (28 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","European Union (28 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","European Union (28 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","European Union (28 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","European Union (28 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","European Union (28 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","European Union (27 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","European Union (27 countries)","Million euro","Gross fixed capital formation",":",""
"2015","European Union (27 countries)","Million euro","External balance of goods and services",":",""
"2015","European Union (27 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (27 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (27 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","European Union (27 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (27 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (27 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","European Union (27 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","European Union (27 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","European Union (27 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","European Union (27 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","European Union (27 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","European Union (27 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","European Union (15 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","European Union (15 countries)","Million euro","Gross fixed capital formation",":",""
"2015","European Union (15 countries)","Million euro","External balance of goods and services",":",""
"2015","European Union (15 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (15 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (15 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","European Union (15 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","European Union (15 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","European Union (15 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","European Union (15 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","European Union (15 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","European Union (15 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","European Union (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","European Union (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","European Union (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Million euro","External balance of goods and services",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (18 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (18 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (18 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (18 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (18 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (18 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (18 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (18 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (18 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (18 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (18 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (18 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (18 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (18 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (18 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (17 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (17 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (17 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (17 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (17 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (17 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (17 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (17 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (17 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (17 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (17 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (17 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (17 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (17 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (17 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (16 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (16 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (16 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (16 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (16 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (16 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (16 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (16 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (16 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (16 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (16 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (16 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (16 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (16 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (16 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (15 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (15 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (15 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (15 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (15 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (15 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (15 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (15 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (15 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (15 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (15 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (15 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (13 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (13 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (13 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (13 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (13 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (13 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (13 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (13 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (13 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Euro area (12 countries)","Million euro","Gross domestic product at market prices",":",""
"2015","Euro area (12 countries)","Million euro","Gross fixed capital formation",":",""
"2015","Euro area (12 countries)","Million euro","External balance of goods and services",":",""
"2015","Euro area (12 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (12 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (12 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Euro area (12 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Euro area (12 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Euro area (12 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Belgium","Million euro","Gross domestic product at market prices",":",""
"2015","Belgium","Million euro","Gross fixed capital formation",":",""
"2015","Belgium","Million euro","External balance of goods and services",":",""
"2015","Belgium","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Belgium","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Belgium","Euro per inhabitant","External balance of goods and services",":",""
"2015","Belgium","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Belgium","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Belgium","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Belgium","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Belgium","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Belgium","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Bulgaria","Million euro","Gross domestic product at market prices",":",""
"2015","Bulgaria","Million euro","Gross fixed capital formation",":",""
"2015","Bulgaria","Million euro","External balance of goods and services",":",""
"2015","Bulgaria","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Bulgaria","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Bulgaria","Euro per inhabitant","External balance of goods and services",":",""
"2015","Bulgaria","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Bulgaria","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Bulgaria","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Bulgaria","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Bulgaria","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Bulgaria","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Czech Republic","Million euro","Gross domestic product at market prices",":",""
"2015","Czech Republic","Million euro","Gross fixed capital formation",":",""
"2015","Czech Republic","Million euro","External balance of goods and services",":",""
"2015","Czech Republic","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Czech Republic","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Czech Republic","Euro per inhabitant","External balance of goods and services",":",""
"2015","Czech Republic","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Czech Republic","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Czech Republic","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Czech Republic","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Czech Republic","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Czech Republic","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Denmark","Million euro","Gross domestic product at market prices",":",""
"2015","Denmark","Million euro","Gross fixed capital formation",":",""
"2015","Denmark","Million euro","External balance of goods and services",":",""
"2015","Denmark","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Denmark","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Denmark","Euro per inhabitant","External balance of goods and services",":",""
"2015","Denmark","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Denmark","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Denmark","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Denmark","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Denmark","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Denmark","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Gross domestic product at market prices",":",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","Gross fixed capital formation",":",""
"2015","Germany (until 1990 former territory of the FRG)","Million euro","External balance of goods and services",":",""
"2015","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","External balance of goods and services",":",""
"2015","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Estonia","Million euro","Gross domestic product at market prices",":",""
"2015","Estonia","Million euro","Gross fixed capital formation",":",""
"2015","Estonia","Million euro","External balance of goods and services",":",""
"2015","Estonia","Euro per inhabitant","Gross domestic product at market prices",":",""
"2015","Estonia","Euro per inhabitant","Gross fixed capital formation",":",""
"2015","Estonia","Euro per inhabitant","External balance of goods and services",":",""
"2015","Estonia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2015","Estonia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2015","Estonia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2015","Estonia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2015","Estonia","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2015","Estonia","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2015","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2015","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2015","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2015","Ireland","Million euro","Gross domestic product at market prices",":",""
