TIME,GEO,UNIT,INDIC_NA,Value,Flag and Footnotes
2013,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),Gross fixed capital formation,17.2,
2013,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),External balance of goods and services,6.1,
2013,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,123.8,
2013,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,123.2,
2013,Germany (until 1990 former territory of the FRG),Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,271.8,
2013,Estonia,Million euro,Gross domestic product at market prices,18613.4,
2013,Estonia,Million euro,Gross fixed capital formation,4852.3,
2013,Estonia,Million euro,External balance of goods and services,148.0,
2013,Estonia,Euro per inhabitant,Gross domestic product at market prices,13900,
2013,Estonia,Euro per inhabitant,Gross fixed capital formation,3600,
2013,Estonia,Euro per inhabitant,External balance of goods and services,100,
2013,Estonia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,18800,
2013,Estonia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4900,
2013,Estonia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2013,Estonia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Estonia,Percentage of gross domestic product (GDP),Gross fixed capital formation,26.1,
2013,Estonia,Percentage of gross domestic product (GDP),External balance of goods and services,0.8,
2013,Estonia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,72.8,
2013,Estonia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,109.6,
2013,Estonia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,20.8,
2013,Ireland,Million euro,Gross domestic product at market prices,164049.8,
2013,Ireland,Million euro,Gross fixed capital formation,,
2013,Ireland,Million euro,External balance of goods and services,38408.5,
2013,Ireland,Euro per inhabitant,Gross domestic product at market prices,35600,
2013,Ireland,Euro per inhabitant,Gross fixed capital formation,,
2013,Ireland,Euro per inhabitant,External balance of goods and services,8300,
2013,Ireland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,32500,
2013,Ireland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Ireland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,7600,
2013,Ireland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Ireland,Percentage of gross domestic product (GDP),Gross fixed capital formation,,
2013,Ireland,Percentage of gross domestic product (GDP),External balance of goods and services,23.4,
2013,Ireland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,125.8,
2013,Ireland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Ireland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,1055.0,
2013,Greece,Million euro,Gross domestic product at market prices,182054.2,
2013,Greece,Million euro,Gross fixed capital formation,22101.6,p
2013,Greece,Million euro,External balance of goods and services,4801.4,p
2013,Greece,Euro per inhabitant,Gross domestic product at market prices,,
2013,Greece,Euro per inhabitant,Gross fixed capital formation,,
2013,Greece,Euro per inhabitant,External balance of goods and services,,
2013,Greece,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,,
2013,Greece,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,,
2013,Greece,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Greece,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Greece,Percentage of gross domestic product (GDP),Gross fixed capital formation,12.1,p
2013,Greece,Percentage of gross domestic product (GDP),External balance of goods and services,2.6,p
2013,Greece,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,,
2013,Greece,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,,
2013,Greece,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Spain,Million euro,Gross domestic product at market prices,1022988.0,
2013,Spain,Million euro,Gross fixed capital formation,181281.0,
2013,Spain,Million euro,External balance of goods and services,24721.0,
2013,Spain,Euro per inhabitant,Gross domestic product at market prices,22300,
2013,Spain,Euro per inhabitant,Gross fixed capital formation,3900,
2013,Spain,Euro per inhabitant,External balance of goods and services,500,
2013,Spain,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,24500,
2013,Spain,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4300,
2013,Spain,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,600,
2013,Spain,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Spain,Percentage of gross domestic product (GDP),Gross fixed capital formation,17.7,
2013,Spain,Percentage of gross domestic product (GDP),External balance of goods and services,2.4,
2013,Spain,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,94.9,
2013,Spain,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,97.2,
2013,Spain,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,82.6,
2013,France,Million euro,Gross domestic product at market prices,2059852.0,
2013,France,Million euro,Gross fixed capital formation,394611.0,
2013,France,Million euro,External balance of goods and services,40455.0,
2013,France,Euro per inhabitant,Gross domestic product at market prices,31300,
2013,France,Euro per inhabitant,Gross fixed capital formation,6000,
2013,France,Euro per inhabitant,External balance of goods and services,600,
2013,France,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,27800,
2013,France,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5300,
2013,France,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,500,
2013,France,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,France,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.2,
2013,France,Percentage of gross domestic product (GDP),External balance of goods and services,2.0,
2013,France,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,107.9,
2013,France,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,119.4,
2013,France,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,76.3,
2013,Croatia,Million euro,Gross domestic product at market prices,43127.9,
2013,Croatia,Million euro,Gross fixed capital formation,8008.5,
2013,Croatia,Million euro,External balance of goods and services,,
2013,Croatia,Euro per inhabitant,Gross domestic product at market prices,10100,
2013,Croatia,Euro per inhabitant,Gross fixed capital formation,1900,
2013,Croatia,Euro per inhabitant,External balance of goods and services,,
2013,Croatia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,15600,
2013,Croatia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2900,
2013,Croatia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,,
2013,Croatia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Croatia,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.6,
2013,Croatia,Percentage of gross domestic product (GDP),External balance of goods and services,,
2013,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,60.6,
2013,Croatia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,65.0,
2013,Croatia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,,
2013,Italy,Million euro,Gross domestic product at market prices,1560023.8,
2013,Italy,Million euro,Gross fixed capital formation,269195.4,
2013,Italy,Million euro,External balance of goods and services,38590.8,
2013,Italy,Euro per inhabitant,Gross domestic product at market prices,25600,
2013,Italy,Euro per inhabitant,Gross fixed capital formation,4400,
2013,Italy,Euro per inhabitant,External balance of goods and services,600,
2013,Italy,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,25200,
2013,Italy,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4400,
2013,Italy,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,600,
2013,Italy,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Italy,Percentage of gross domestic product (GDP),Gross fixed capital formation,17.3,
2013,Italy,Percentage of gross domestic product (GDP),External balance of goods and services,2.5,
2013,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,97.8,
2013,Italy,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,97.5,
2013,Italy,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,87.2,
2013,Cyprus,Million euro,Gross domestic product at market prices,16503.7,
2013,Cyprus,Million euro,Gross fixed capital formation,1916.0,
2013,Cyprus,Million euro,External balance of goods and services,248.8,
2013,Cyprus,Euro per inhabitant,Gross domestic product at market prices,19000,
2013,Cyprus,Euro per inhabitant,Gross fixed capital formation,2200,
2013,Cyprus,Euro per inhabitant,External balance of goods and services,300,
2013,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,22100,
2013,Cyprus,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2600,
2013,Cyprus,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,300,
2013,Cyprus,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Cyprus,Percentage of gross domestic product (GDP),Gross fixed capital formation,11.6,
2013,Cyprus,Percentage of gross domestic product (GDP),External balance of goods and services,1.5,
2013,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,85.8,
2013,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,57.5,
2013,Cyprus,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,46.6,
2013,Latvia,Million euro,Gross domestic product at market prices,23372.1,
2013,Latvia,Million euro,Gross fixed capital formation,4933.3,
2013,Latvia,Million euro,External balance of goods and services,435.4,
2013,Latvia,Euro per inhabitant,Gross domestic product at market prices,11600,b
2013,Latvia,Euro per inhabitant,Gross fixed capital formation,2400,b
2013,Latvia,Euro per inhabitant,External balance of goods and services,200,b
2013,Latvia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,17300,b
2013,Latvia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3700,b
2013,Latvia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,300,b
2013,Latvia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Latvia,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.1,
2013,Latvia,Percentage of gross domestic product (GDP),External balance of goods and services,1.9,
2013,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,67.0,b
2013,Latvia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,81.7,b
2013,Latvia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,44.7,b
2013,Lithuania,Million euro,Gross domestic product at market prices,34631.2,
2013,Lithuania,Million euro,Gross fixed capital formation,6346.6,
2013,Lithuania,Million euro,External balance of goods and services,329.5,
2013,Lithuania,Euro per inhabitant,Gross domestic product at market prices,11700,
2013,Lithuania,Euro per inhabitant,Gross fixed capital formation,2100,
2013,Lithuania,Euro per inhabitant,External balance of goods and services,100,
2013,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,19100,
2013,Lithuania,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3500,
2013,Lithuania,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,200,
2013,Lithuania,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Lithuania,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.3,
2013,Lithuania,Percentage of gross domestic product (GDP),External balance of goods and services,1.0,
2013,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,74.0,
2013,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,78.3,
2013,Lithuania,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,25.4,
2013,Luxembourg,Million euro,Gross domestic product at market prices,45478.2,
2013,Luxembourg,Million euro,Gross fixed capital formation,8001.2,
2013,Luxembourg,Million euro,External balance of goods and services,14869.0,
2013,Luxembourg,Euro per inhabitant,Gross domestic product at market prices,83400,
2013,Luxembourg,Euro per inhabitant,Gross fixed capital formation,14700,
2013,Luxembourg,Euro per inhabitant,External balance of goods and services,27300,
2013,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,67900,
2013,Luxembourg,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,12000,
2013,Luxembourg,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,22200,
2013,Luxembourg,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Luxembourg,Percentage of gross domestic product (GDP),Gross fixed capital formation,17.6,
2013,Luxembourg,Percentage of gross domestic product (GDP),External balance of goods and services,32.7,
2013,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,263.2,
2013,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,267.5,
2013,Luxembourg,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,3081.8,
2013,Hungary,Million euro,Gross domestic product at market prices,97948.0,
2013,Hungary,Million euro,Gross fixed capital formation,17774.7,
2013,Hungary,Million euro,External balance of goods and services,7849.7,
2013,Hungary,Euro per inhabitant,Gross domestic product at market prices,9900,
2013,Hungary,Euro per inhabitant,Gross fixed capital formation,1800,
2013,Hungary,Euro per inhabitant,External balance of goods and services,800,
2013,Hungary,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,17200,
2013,Hungary,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3100,
2013,Hungary,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1400,
2013,Hungary,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Hungary,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.1,
2013,Hungary,Percentage of gross domestic product (GDP),External balance of goods and services,8.0,
2013,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,66.6,
2013,Hungary,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,69.8,
2013,Hungary,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,191.1,
2013,Malta,Million euro,Gross domestic product at market prices,7262.6,
2013,Malta,Million euro,Gross fixed capital formation,1109.9,
2013,Malta,Million euro,External balance of goods and services,362.0,
2013,Malta,Euro per inhabitant,Gross domestic product at market prices,17200,
2013,Malta,Euro per inhabitant,Gross fixed capital formation,2600,
2013,Malta,Euro per inhabitant,External balance of goods and services,900,
2013,Malta,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,22700,
2013,Malta,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3500,
2013,Malta,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1100,
2013,Malta,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Malta,Percentage of gross domestic product (GDP),Gross fixed capital formation,15.3,
2013,Malta,Percentage of gross domestic product (GDP),External balance of goods and services,5.0,
2013,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,87.9,
2013,Malta,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,77.6,
2013,Malta,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,157.8,
2013,Netherlands,Million euro,Gross domestic product at market prices,602658.0,
2013,Netherlands,Million euro,Gross fixed capital formation,97032.0,
2013,Netherlands,Million euro,External balance of goods and services,61187.0,
2013,Netherlands,Euro per inhabitant,Gross domestic product at market prices,35900,
2013,Netherlands,Euro per inhabitant,Gross fixed capital formation,5800,
2013,Netherlands,Euro per inhabitant,External balance of goods and services,3600,
2013,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,32600,
2013,Netherlands,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5200,
2013,Netherlands,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,3300,
2013,Netherlands,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Netherlands,Percentage of gross domestic product (GDP),Gross fixed capital formation,16.1,
2013,Netherlands,Percentage of gross domestic product (GDP),External balance of goods and services,10.2,
2013,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,126.3,
2013,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,117.5,
2013,Netherlands,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,459.3,
2013,Austria,Million euro,Gross domestic product at market prices,313066.9,
2013,Austria,Million euro,Gross fixed capital formation,66279.7,
2013,Austria,Million euro,External balance of goods and services,14656.0,
2013,Austria,Euro per inhabitant,Gross domestic product at market prices,37000,
2013,Austria,Euro per inhabitant,Gross fixed capital formation,7800,
2013,Austria,Euro per inhabitant,External balance of goods and services,1700,
2013,Austria,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,33200,
2013,Austria,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,7000,
2013,Austria,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1600,
2013,Austria,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Austria,Percentage of gross domestic product (GDP),Gross fixed capital formation,21.2,
2013,Austria,Percentage of gross domestic product (GDP),External balance of goods and services,4.7,
2013,Austria,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,128.6,
2013,Austria,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,157.2,
2013,Austria,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,216.8,
2013,Poland,Million euro,Gross domestic product at market prices,389695.1,
2013,Poland,Million euro,Gross fixed capital formation,71762.5,
2013,Poland,Million euro,External balance of goods and services,9454.4,
2013,Poland,Euro per inhabitant,Gross domestic product at market prices,10100,
2013,Poland,Euro per inhabitant,Gross fixed capital formation,1900,
2013,Poland,Euro per inhabitant,External balance of goods and services,200,
2013,Poland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,17500,
2013,Poland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3200,
2013,Poland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,400,
2013,Poland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Poland,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.4,
2013,Poland,Percentage of gross domestic product (GDP),External balance of goods and services,2.4,
2013,Poland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,67.8,
2013,Poland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,72.1,
2013,Poland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,59.2,
2013,Portugal,Million euro,Gross domestic product at market prices,165690.0,
2013,Portugal,Million euro,Gross fixed capital formation,24608.3,
2013,Portugal,Million euro,External balance of goods and services,1719.7,
2013,Portugal,Euro per inhabitant,Gross domestic product at market prices,15800,
2013,Portugal,Euro per inhabitant,Gross fixed capital formation,2300,
2013,Portugal,Euro per inhabitant,External balance of goods and services,200,
2013,Portugal,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,19400,
2013,Portugal,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,2900,
2013,Portugal,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,200,
2013,Portugal,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Portugal,Percentage of gross domestic product (GDP),Gross fixed capital formation,14.9,
2013,Portugal,Percentage of gross domestic product (GDP),External balance of goods and services,1.0,
2013,Portugal,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,75.2,
2013,Portugal,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,64.5,
2013,Portugal,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,27.9,
2013,Romania,Million euro,Gross domestic product at market prices,142245.1,
2013,Romania,Million euro,Gross fixed capital formation,33538.7,
2013,Romania,Million euro,External balance of goods and services,801.4,
2013,Romania,Euro per inhabitant,Gross domestic product at market prices,7100,
2013,Romania,Euro per inhabitant,Gross fixed capital formation,1700,
2013,Romania,Euro per inhabitant,External balance of goods and services,0,
2013,Romania,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,13900,
2013,Romania,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3300,
2013,Romania,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,100,
2013,Romania,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Romania,Percentage of gross domestic product (GDP),Gross fixed capital formation,23.6,
2013,Romania,Percentage of gross domestic product (GDP),External balance of goods and services,0.6,
2013,Romania,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,54.0,
2013,Romania,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,73.5,
2013,Romania,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,10.9,
2013,Slovenia,Million euro,Gross domestic product at market prices,35274.9,
2013,Slovenia,Million euro,Gross fixed capital formation,6304.0,
2013,Slovenia,Million euro,External balance of goods and services,2353.0,
2013,Slovenia,Euro per inhabitant,Gross domestic product at market prices,17100,
2013,Slovenia,Euro per inhabitant,Gross fixed capital formation,3100,
2013,Slovenia,Euro per inhabitant,External balance of goods and services,1100,
2013,Slovenia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,21300,
2013,Slovenia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3800,
2013,Slovenia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1400,
2013,Slovenia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Slovenia,Percentage of gross domestic product (GDP),Gross fixed capital formation,17.9,
2013,Slovenia,Percentage of gross domestic product (GDP),External balance of goods and services,6.7,
2013,Slovenia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,82.4,
2013,Slovenia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,85.1,
2013,Slovenia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,196.8,
2013,Slovakia,Million euro,Gross domestic product at market prices,72134.1,
2013,Slovakia,Million euro,Gross fixed capital formation,13761.4,
2013,Slovakia,Million euro,External balance of goods and services,4550.2,
2013,Slovakia,Euro per inhabitant,Gross domestic product at market prices,13300,
2013,Slovakia,Euro per inhabitant,Gross fixed capital formation,2500,
2013,Slovakia,Euro per inhabitant,External balance of goods and services,800,
2013,Slovakia,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,19600,
2013,Slovakia,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3700,
2013,Slovakia,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1200,
2013,Slovakia,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Slovakia,Percentage of gross domestic product (GDP),Gross fixed capital formation,19.1,
2013,Slovakia,Percentage of gross domestic product (GDP),External balance of goods and services,6.3,
2013,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,76.0,
2013,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,83.8,
2013,Slovakia,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,171.7,
2013,Finland,Million euro,Gross domestic product at market prices,193443.0,
2013,Finland,Million euro,Gross fixed capital formation,36642.0,
2013,Finland,Million euro,External balance of goods and services,222.0,
2013,Finland,Euro per inhabitant,Gross domestic product at market prices,35600,
2013,Finland,Euro per inhabitant,Gross fixed capital formation,6700,
2013,Finland,Euro per inhabitant,External balance of goods and services,0,
2013,Finland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,28700,
2013,Finland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,5400,
2013,Finland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,0,
2013,Finland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Finland,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.9,
2013,Finland,Percentage of gross domestic product (GDP),External balance of goods and services,0.1,
2013,Finland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,111.4,
2013,Finland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,121.8,
2013,Finland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,4.6,
2013,Sweden,Million euro,Gross domestic product at market prices,420849.1,
2013,Sweden,Million euro,Gross fixed capital formation,77253.0,
2013,Sweden,Million euro,External balance of goods and services,23910.0,
2013,Sweden,Euro per inhabitant,Gross domestic product at market prices,43800,
2013,Sweden,Euro per inhabitant,Gross fixed capital formation,8000,
2013,Sweden,Euro per inhabitant,External balance of goods and services,2500,
2013,Sweden,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,32700,
2013,Sweden,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,6000,
2013,Sweden,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,1900,
2013,Sweden,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Sweden,Percentage of gross domestic product (GDP),Gross fixed capital formation,18.4,
2013,Sweden,Percentage of gross domestic product (GDP),External balance of goods and services,5.7,
2013,Sweden,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,126.6,
2013,Sweden,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,134.2,
2013,Sweden,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,257.5,
2013,United Kingdom,Million euro,Gross domestic product at market prices,1899098.0,
2013,United Kingdom,Million euro,Gross fixed capital formation,265867.9,
2013,United Kingdom,Million euro,External balance of goods and services,33516.2,
2013,United Kingdom,Euro per inhabitant,Gross domestic product at market prices,29600,
2013,United Kingdom,Euro per inhabitant,Gross fixed capital formation,4100,
2013,United Kingdom,Euro per inhabitant,External balance of goods and services,500,
2013,United Kingdom,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,27200,
2013,United Kingdom,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,3800,
2013,United Kingdom,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,500,
2013,United Kingdom,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,United Kingdom,Percentage of gross domestic product (GDP),Gross fixed capital formation,14.0,
2013,United Kingdom,Percentage of gross domestic product (GDP),External balance of goods and services,1.8,
2013,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,105.4,
2013,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,85.2,
2013,United Kingdom,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,66.6,
2013,Iceland,Million euro,Gross domestic product at market prices,11000.3,
2013,Iceland,Million euro,Gross fixed capital formation,1498.4,
2013,Iceland,Million euro,External balance of goods and services,813.2,
2013,Iceland,Euro per inhabitant,Gross domestic product at market prices,34000,
2013,Iceland,Euro per inhabitant,Gross fixed capital formation,4600,
2013,Iceland,Euro per inhabitant,External balance of goods and services,2500,
2013,Iceland,Purchasing power standard (PPS) per inhabitant,Gross domestic product at market prices,30000,
2013,Iceland,Purchasing power standard (PPS) per inhabitant,Gross fixed capital formation,4100,
2013,Iceland,Purchasing power standard (PPS) per inhabitant,External balance of goods and services,2200,
2013,Iceland,Percentage of gross domestic product (GDP),Gross domestic product at market prices,100.0,
2013,Iceland,Percentage of gross domestic product (GDP),Gross fixed capital formation,13.6,
2013,Iceland,Percentage of gross domestic product (GDP),External balance of goods and services,7.4,
2013,Iceland,Percentage of EU27 total (based on PPS per inhabitant),Gross domestic product at market prices,116.1,
2013,Iceland,Percentage of EU27 total (based on PPS per inhabitant),Gross fixed capital formation,91.4,
2013,Iceland,Percentage of EU27 total (based on PPS per inhabitant),External balance of goods and services,307.4,
